proxy,response,loginc,logarea,dwt,psu,stratum
35128,1,6.907755,3.850147,145.2828,174,58
36614,0,,,145.2828,174,58
40757.77,0,,,1646.202,174,58
38098,1,7.901007,4.49981,1646.202,174,58
34557,0,,,145.2828,174,58
36614.4,0,,,819.4812,174,58
40064.15,0,,,2948.816,174,58
43237,0,,,145.2828,174,58
34999,0,,,145.2828,174,58
34295,0,,,145.2828,174,58
36143,0,,,145.2828,174,58
35386.39,1,7.727535,4.219508,1646.202,174,58
34804,0,,,145.2828,174,58
36143,0,,,145.2828,174,58
33932,0,,,145.2828,174,58
36614,0,,,145.2828,174,58
42667,0,,,145.2828,174,58
36568.13,0,,,1646.202,174,58
40758,0,,,145.2828,174,58
33455,0,,,145.2828,174,58
37160.24,0,,,819.4812,174,58
38806.58,0,,,1646.202,174,58
38098,0,,,145.2828,174,58
43082.5,0,,,2948.816,174,58
35386,1,6.423247,4.007333,145.2828,174,58
34557,1,7.313221,4.204693,145.2828,174,58
35532,0,,,145.2828,174,58
38822,0,,,145.2828,174,58
41526,0,,,145.2828,174,58
36143,0,,,145.2828,174,58
41526,1,6.214608,2.639057,145.2828,174,58
37236.28,0,,,819.4812,174,58
37160.24,0,,,819.4812,174,58
38976,0,,,145.2828,174,58
40127,0,,,151.6587,192,58
36068.41,0,,,1159.009,192,58
35201.84,0,,,2180.935,192,58
42145.19,0,,,2180.935,192,58
36732.47,0,,,2180.935,192,58
35104,0,,,151.6587,192,58
36147.92,1,7.696213,4.234107,1159.009,192,58
32141,0,,,151.6587,192,58
41314.85,0,,,2180.935,192,58
38388.25,0,,,1159.009,192,58
41432.95,0,,,2180.935,192,58
38802.43,0,,,1159.009,192,58
34387.82,0,,,1159.009,192,58
42159,0,,,151.6587,192,58
42253.5,0,,,2180.935,192,58
40899,0,,,151.6587,192,58
41096.57,0,,,1159.009,192,58
39931,0,,,151.6587,192,58
38575.77,0,,,1159.009,192,58
41212,0,,,151.6587,192,58
39013.14,0,,,2180.935,192,58
37110,1,6.907755,3.951244,151.6587,192,58
38563.91,0,,,2180.935,192,58
40956,0,,,151.6587,192,58
41286.26,1,7.863267,4.454347,1159.009,192,58
38371,1,6.55108,4.174387,151.6587,192,58
41096.57,0,,,1159.009,192,58
41213,0,,,151.6587,192,58
42323.46,0,,,1159.009,192,58
39857,1,7.824046,4.672829,151.6587,192,58
40371,1,6.431331,3.806663,151.6587,192,58
39674.14,1,6.55108,3.951244,1159.009,192,58
36078.76,0,,,1159.009,192,58
36147.92,0,,,1159.009,192,58
36821.21,0,,,2180.935,192,58
38557.06,1,8.160519,4.532599,2180.935,192,58
37538.68,0,,,1159.009,192,58
41569.93,0,,,2180.935,192,58
41212,0,,,151.6587,192,58
41286.26,0,,,2180.935,192,58
41756.68,0,,,2180.935,192,58
35752.47,0,,,1159.009,192,58
40898.52,0,,,2180.935,192,58
36139.77,0,,,525.7517,192,58
39674.14,0,,,1159.009,192,58
40420,0,,,151.6587,192,58
39674.14,1,8.006368,5.010635,1159.009,192,58
35202,0,,,151.6587,192,58
35202,0,,,151.6587,192,58
40203,0,,,151.6587,192,58
38388.19,0,,,1159.009,192,58
42447.38,0,,,2180.935,192,58
38394,0,,,151.6587,192,58
40899,0,,,151.6587,192,58
41829.3,1,7.824046,4.60517,2180.935,192,58
37520,0,,,151.6587,192,58
35752,0,,,151.6587,192,58
40126.91,0,,,2180.935,192,58
37539,0,,,151.6587,192,58
35752.47,0,,,1159.009,192,58
41213,0,,,151.6587,192,58
40688,0,,,151.6587,192,58
40926.05,0,,,1159.009,192,58
39100.61,0,,,2180.935,192,58
38908,0,,,151.6587,192,58
38802,0,,,151.6587,192,58
41212,0,,,151.6587,192,58
41097,0,,,151.6587,192,58
41286,0,,,151.6587,192,58
34705,0,,,151.6587,192,58
40420,1,6.39693,3.806663,151.6587,192,58
36821,0,,,151.6587,192,58
41247.5,0,,,1159.009,192,58
38908,0,,,151.6587,192,58
36140,0,,,151.6587,192,58
41097,0,,,151.6587,192,58
37006.08,0,,,1159.009,192,58
41286,1,6.476973,3.178054,151.6587,192,58
42077.98,0,,,2180.935,192,58
38388.25,1,7.649693,4.248495,1159.009,192,58
35752.47,0,,,1159.009,192,58
34610.26,0,,,1159.009,192,58
35304,0,,,151.6587,192,58
35752,0,,,151.6587,192,58
42933.53,0,,,2180.935,192,58
37399.07,0,,,1159.009,192,58
39227,0,,,151.6587,192,58
35722.56,0,,,2180.935,192,58
38564,0,,,151.6587,192,58
41267,0,,,151.6587,192,58
34387.82,0,,,1159.009,192,58
35752,0,,,151.6587,192,58
37695.95,0,,,2180.935,192,58
42447,0,,,151.6587,192,58
37615,1,6.593045,4.025352,151.6587,192,58
41636.49,0,,,2180.935,192,58
34520,0,,,151.6587,192,58
39263.03,0,,,2180.935,192,58
39100.61,0,,,2180.935,192,58
39674,0,,,151.6587,192,58
40988.57,0,,,2180.935,192,58
40126.91,0,,,1159.009,192,58
35752.47,0,,,525.7517,192,58
35344,0,,,151.6587,192,58
41096.57,1,7.495542,4.787492,1159.009,192,58
42835,1,7.313221,4.584968,151.6587,192,58
41097,0,,,151.6587,192,58
34705.4,0,,,1159.009,192,58
37006,0,,,151.6587,192,58
41361.57,0,,,2180.935,192,58
39674,0,,,151.6587,192,58
35104.33,0,,,525.7517,192,58
37695.95,0,,,2180.935,192,58
36068,0,,,151.6587,192,58
40127,0,,,151.6587,192,58
37615.44,1,7.408531,4.317488,1159.009,192,58
40420,0,,,151.6587,192,58
42015.94,0,,,2180.935,192,58
37006.08,0,,,1159.009,192,58
34705.4,0,,,1159.009,192,58
35682.99,1,7.313221,4.382027,1159.009,192,58
41096.57,0,,,1159.009,192,58
42934,0,,,151.6587,192,58
34387.82,0,,,1159.009,192,58
36078.76,0,,,1159.009,192,58
38388.25,0,,,1159.009,192,58
37399.07,0,,,1159.009,192,58
42320.14,0,,,2180.935,192,58
34610,0,,,151.6587,192,58
41097,0,,,151.6587,192,58
34353.47,0,,,1159.009,192,58
41212,0,,,151.6587,192,58
40203,0,,,151.6587,192,58
34610,1,6.654152,4.248495,151.6587,192,58
41636,0,,,151.6587,192,58
37615,0,,,151.6587,192,58
32141,0,,,151.6587,192,58
39948.34,0,,,1159.009,192,58
36821,0,,,151.6587,192,58
40988.57,0,,,2180.935,192,58
41097,0,,,151.6587,192,58
40885,0,,,151.6587,192,58
42327,0,,,151.6587,192,58
37110,0,,,151.6587,192,58
35104.33,1,6.684612,4.248495,525.7517,192,58
36068,0,,,151.6587,192,58
40413,1,5.843544,3.663562,151.6587,192,58
37696,0,,,151.6587,192,58
32141,0,,,151.6587,192,58
35104.33,0,,,1159.009,192,58
40898.52,0,,,2180.935,192,58
38907.79,0,,,2180.935,192,58
40202.94,1,8.411833,4.682131,2180.935,192,58
36575,1,6.44572,3.555348,151.6587,192,58
34610.26,1,7.600903,4.060443,525.7517,192,58
41569.93,0,,,2180.935,192,58
41096.57,0,,,1159.009,192,58
42606.52,0,,,2180.935,192,58
41096.57,0,,,1159.009,192,58
39112,0,,,151.6587,192,58
35752,0,,,151.6587,192,58
41212.41,0,,,1159.009,192,58
35752,1,6.852242,3.7612,151.6587,192,58
44064.61,0,,,2565.35,194,58
37372.42,0,,,1139.174,194,58
43238,0,,,144.8382,194,58
43123,0,,,144.8382,194,58
38314.77,1,7.824046,4.804021,1139.174,194,58
39928,0,,,144.8382,194,58
38735.03,0,,,1139.174,194,58
38642.32,0,,,1139.174,194,58
43896,0,,,144.8382,194,58
39928,0,,,144.8382,194,58
36310,0,,,144.8382,194,58
33402,0,,,144.8382,194,58
44956,0,,,144.8382,194,58
40585.16,0,,,2565.35,194,58
41540.04,0,,,1139.174,194,58
38591.4,0,,,1139.174,194,58
37939,0,,,144.8382,194,58
42544.6,0,,,2565.35,194,58
40641.78,0,,,1139.174,194,58
41726.37,0,,,1139.174,194,58
43071.84,1,7.339538,4.49981,1139.174,194,58
39391.84,1,7.600903,4.174387,1139.174,194,58
35387.18,0,,,581.1046,194,58
43896,0,,,144.8382,194,58
35402,1,7.824046,4.828314,144.8382,194,58
38376.64,0,,,1139.174,194,58
45706,0,,,144.8382,194,58
42641.35,0,,,2565.35,194,58
35177.08,1,7.003066,4.60517,581.1046,194,58
34511.51,0,,,1139.174,194,58
43506,0,,,144.8382,194,58
38112,1,7.313221,4.49981,144.8382,194,58
37002,0,,,144.8382,194,58
37102,0,,,144.8382,194,58
43732,0,,,144.8382,194,58
38704.76,0,,,1139.174,194,58
40900.14,0,,,1139.174,194,58
42291.42,0,,,2565.35,194,58
43589,0,,,144.8382,194,58
37420.09,0,,,1139.174,194,58
37062,0,,,144.8382,194,58
41211,1,5.963579,3.555348,144.8382,194,58
38195,1,6.684612,4.369448,144.8382,194,58
36131.35,0,,,1139.174,194,58
36893.84,1,7.824046,4.941642,1139.174,194,58
38732.72,0,,,2565.35,194,58
39928,0,,,144.8382,194,58
34748.91,1,7.549609,4.317488,581.1046,194,58
32739.93,0,,,581.1046,194,58
42158.09,0,,,1139.174,194,58
36310,1,6.436151,3.218876,144.8382,194,58
34953.66,0,,,1139.174,194,58
39928,1,6.070738,3.583519,144.8382,194,58
35531.75,0,,,1139.174,194,58
43589,0,,,144.8382,194,58
35355,0,,,144.8382,194,58
40302,0,,,144.8382,194,58
38296,0,,,144.8382,194,58
43588.91,0,,,2565.35,194,58
35348,1,6.907755,3.871201,144.8382,194,58
36386,1,7.783224,4.442651,144.8382,194,58
40369,1,7.438384,5.192957,144.8382,194,58
43238,0,,,144.8382,194,58
45031.62,1,7.090077,4.60517,2565.35,194,58
35339.22,0,,,581.1046,194,58
36164.29,0,,,581.1046,194,58
38296,0,,,144.8382,194,58
36399,0,,,144.8382,194,58
34748.91,0,,,581.1046,194,58
36296.53,1,7.740664,4.343805,581.1046,194,58
38704.76,1,7.130899,3.951244,1139.174,194,58
36106.7,0,,,1139.174,194,58
37467,0,,,144.8382,194,58
34594.53,0,,,581.1046,194,58
38377,0,,,144.8382,194,58
40119.13,0,,,1139.174,194,58
43122.75,0,,,2565.35,194,58
43002.11,0,,,2565.35,194,58
38310,0,,,144.8382,194,58
36386.24,0,,,1139.174,194,58
43506,1,7.696213,4.787492,144.8382,194,58
45447.64,1,8.160519,4.997212,2565.35,194,58
44517.87,1,7.863267,4.644391,2565.35,194,58
33402,1,6.745236,3.73767,144.8382,194,58
35429,0,,,144.8382,194,58
44258.34,0,,,2565.35,194,58
40617.87,0,,,2565.35,194,58
36034,1,7.313221,4.094345,144.8382,194,58
38442.71,0,,,1139.174,194,58
42726.26,0,,,2565.35,194,58
43874,1,5.991465,4.025352,144.8382,194,58
36034,0,,,144.8382,194,58
36128,0,,,144.8382,194,58
38035.95,1,7.630461,4.043051,1139.174,194,58
37179,0,,,144.8382,194,58
35177,0,,,144.8382,194,58
45031.62,0,,,2565.35,194,58
41933.36,1,8.160519,4.867535,1139.174,194,58
36106.7,0,,,1139.174,194,58
34595,0,,,144.8382,194,58
41955.46,0,,,1139.174,194,58
44905,0,,,144.8382,194,58
36063.2,0,,,1139.174,194,58
37225,1,7.090077,4.248495,144.8382,194,58
38930.61,1,7.432484,4.330733,1139.174,194,58
36751,0,,,144.8382,194,58
44208.87,0,,,2565.35,194,58
44123,0,,,144.8382,194,58
34748.91,1,7.740664,4.219508,581.1046,194,58
39784.31,0,,,1139.174,194,58
36310.05,0,,,1139.174,194,58
34949,0,,,144.8382,194,58
34189.03,0,,,581.1046,194,58
35187,1,6.937314,4.317488,144.8382,194,58
38447.46,0,,,1139.174,194,58
34318.53,0,,,1139.174,194,58
43896,0,,,144.8382,194,58
38194.51,1,7.20786,4.787492,1139.174,194,58
35687.39,1,6.586172,3.912023,1139.174,194,58
38447,0,,,144.8382,194,58
38884,0,,,144.8382,194,58
35922,1,6.302619,3.806663,144.8382,194,58
44601,0,,,144.8382,194,58
38930.61,0,,,1139.174,194,58
44303.5,0,,,2565.35,194,58
36818,0,,,144.8382,194,58
37489.26,0,,,1139.174,194,58
37749.4,0,,,2565.35,194,58
46945.74,0,,,2565.35,194,58
42161,0,,,144.8382,194,58
34901.5,0,,,581.1046,194,58
45844.14,0,,,2565.35,194,58
33363,0,,,581.1046,194,58
40119,1,5.843544,2.639057,144.8382,194,58
42110.91,0,,,2565.35,194,58
42932,1,6.522093,3.465736,144.8382,194,58
41626.3,0,,,2565.35,194,58
38193,0,,,144.8382,194,58
36267.51,0,,,581.1046,194,58
33658,1,6.55108,3.988984,144.8382,194,58
35339.22,0,,,581.1046,194,58
39502,1,6.386879,3.637586,144.8382,194,58
42245,1,7.17012,4.787492,144.8382,194,58
38310,1,6.771935,4.521789,144.8382,194,58
36958,0,,,144.8382,194,58
39991.76,0,,,2565.35,194,58
33924.42,1,7.313221,4.094345,581.1046,194,58
36386.24,0,,,1139.174,194,58
38779,0,,,144.8382,194,58
40122.87,0,,,2565.35,194,58
36958,0,,,144.8382,194,58
33658,1,7.17012,4.248495,144.8382,194,58
45377,0,,,144.8382,194,58
36666,1,6.856462,4.174387,144.8382,194,58
36386.24,0,,,1139.174,194,58
37224.7,0,,,1139.174,194,58
37224.7,0,,,1139.174,194,58
35401.5,0,,,1139.174,194,58
38127.7,0,,,1139.174,194,58
37420.09,0,,,1139.174,194,58
38127.7,0,,,1139.174,194,58
43307.85,0,,,2565.35,194,58
40889.97,1,8.294049,4.762174,1139.174,194,58
35706.92,1,8.160519,4.382027,1466.701,199,58
45887,0,,,135.9129,199,58
48382.14,1,7.824046,4.317488,2598.396,199,58
45610.96,0,,,2598.396,199,58
40228,0,,,135.9129,199,58
47776.27,0,,,2598.396,199,58
49421.11,0,,,2598.396,199,58
46732,0,,,135.9129,199,58
38564,0,,,135.9129,199,58
45792,0,,,135.9129,199,58
40985,0,,,135.9129,199,58
46861.76,0,,,2598.396,199,58
46407.99,0,,,2598.396,199,58
38537.76,0,,,2598.396,199,58
47730.05,0,,,2598.396,199,58
50228.34,0,,,2598.396,199,58
35922,0,,,135.9129,199,58
41699.59,0,,,2598.396,199,58
47390.12,0,,,2598.396,199,58
43905.84,0,,,2598.396,199,58
38206,0,,,135.9129,199,58
37836.76,0,,,788.0299,199,58
52009.57,1,7.438384,5.135798,2598.396,199,58
45887,1,6.39693,3.89182,135.9129,199,58
38206,1,7.279319,4.343805,135.9129,199,58
36381.75,1,8.160519,4.787492,1466.701,199,58
38086.18,0,,,1466.701,199,58
36039.22,0,,,1466.701,199,58
46274.44,0,,,2598.396,199,58
37742.07,1,8.160519,4.543295,788.0299,199,58
43432.24,0,,,2598.396,199,58
39860.03,1,6.39693,4.276666,2598.396,199,58
45339,1,7.244227,3.912023,135.9129,199,58
38806.53,0,,,1466.701,199,58
38244,1,7.313221,4.65396,135.9129,199,58
38278.3,0,,,1466.701,199,58
39228,0,,,135.9129,199,58
49217.65,0,,,2598.396,199,58
46627,0,,,135.9129,199,58
37926.03,0,,,1466.701,199,58
49262,1,5.743003,2.70805,135.9129,199,58
35459.56,0,,,1466.701,199,58
36381.75,0,,,1466.701,199,58
48262,0,,,135.9129,199,58
48269,0,,,135.9129,199,58
38395.07,1,7.783224,4.941642,1466.701,199,58
48616,0,,,135.9129,199,58
37087,1,7.696213,4.330733,1466.701,199,58
53827.78,0,,,2598.396,199,58
36321,0,,,135.9129,199,58
50960.81,0,,,2598.396,199,58
46314,1,6.84588,4.094345,135.9129,199,58
35740,1,6.887553,4.007333,135.9129,199,58
45876.74,0,,,2598.396,199,58
38564,0,,,135.9129,199,58
41219,1,7.244227,4.248495,135.9129,199,58
48822.64,1,8.294049,4.442651,2598.396,199,58
44423,0,,,135.9129,199,58
38850,1,6.709304,4.49981,135.9129,199,58
48319.29,0,,,2598.396,199,58
44423.16,1,7.600903,4.174387,2598.396,199,58
49910.14,0,,,2598.396,199,58
35456,0,,,135.9129,199,58
47405,0,,,135.9129,199,58
50368.19,1,6.684612,4.41884,2598.396,199,58
38080,0,,,135.9129,199,58
38244,0,,,135.9129,199,58
47545,1,6.461468,3.970292,135.9129,199,58
38278,1,6.661855,3.496508,135.9129,199,58
48268.93,0,,,2598.396,199,58
37742.07,0,,,1466.701,199,58
51471.12,1,8.517193,5.634789,2598.396,199,58
37752,0,,,135.9129,199,58
38979.33,0,,,1466.701,199,58
44157,0,,,1466.701,199,58
46268.51,0,,,2598.396,199,58
45593.71,0,,,2598.396,199,58
36381.75,0,,,1466.701,199,58
49484,0,,,135.9129,199,58
48230.09,1,8.160519,4.584968,2598.396,199,58
47065.24,0,,,2598.396,199,58
35456,0,,,135.9129,199,58
47908,1,7.484931,4.465908,135.9129,199,58
49596.8,0,,,2598.396,199,58
38080,0,,,135.9129,199,58
48662,1,7.027315,4.488636,135.9129,199,58
36707.36,1,6.39693,4.49981,1466.701,199,58
41025.52,0,,,1466.701,199,58
44290,1,6.558198,4.189655,135.9129,199,58
46893.97,0,,,2598.396,199,58
45596,0,,,135.9129,199,58
47460.84,0,,,2598.396,199,58
41703.05,0,,,1466.701,199,58
47200,0,,,135.9129,199,58
48251.52,0,,,2598.396,199,58
50200.69,1,8.294049,5.075174,2598.396,199,58
40803,0,,,135.9129,199,58
33685,1,5.843544,3.401197,135.9129,199,58
39047.61,0,,,1466.701,199,58
36129.12,1,5.843544,4.025352,2598.396,199,58
37087,0,,,1466.701,199,58
35456,1,6.956545,4.317488,135.9129,199,58
44730,1,6.620073,4.60517,135.9129,199,58
35669.66,0,,,788.0299,199,58
37648.62,0,,,788.0299,199,58
48269,1,6.684612,4.174387,135.9129,199,58
42861,0,,,135.9129,199,58
44980.63,0,,,2598.396,199,58
49771.22,0,,,2598.396,199,58
35519.67,1,7.549609,3.828641,269.3612,219,58
44050.46,0,,,1769.515,219,58
42421.22,0,,,853.7935,219,58
45913.64,0,,,853.7935,219,58
50584,0,,,135.9709,219,58
49604,0,,,135.9709,219,58
40332.22,1,7.377759,4.49981,853.7935,219,58
49604,0,,,135.9709,219,58
47260.83,0,,,1769.515,219,58
48206.54,0,,,1769.515,219,58
41230.36,0,,,1769.515,219,58
38993.61,1,7.762171,4.442651,853.7935,219,58
40332.22,0,,,853.7935,219,58
43008.98,0,,,1769.515,219,58
49571.64,0,,,1769.515,219,58
48105.06,0,,,1769.515,219,58
49759.72,1,7.718686,4.382027,1769.515,219,58
40395.2,0,,,853.7935,219,58
42884,1,7.229839,4.094345,135.9709,219,58
48585.72,0,,,1769.515,219,58
48450,0,,,135.9709,219,58
48820.37,1,7.438384,4.828314,1769.515,219,58
47762.3,0,,,1769.515,219,58
45524.03,0,,,1769.515,219,58
46403.91,0,,,853.7935,219,58
42421.22,0,,,853.7935,219,58
49197.83,0,,,1769.515,219,58
44022.7,1,8.188689,4.941642,1769.515,219,58
46403.91,0,,,1769.515,219,58
41939.84,0,,,853.7935,219,58
49604.45,0,,,1769.515,219,58
44378.51,0,,,1769.515,219,58
49604.45,0,,,1769.515,219,58
42421.22,0,,,1769.515,219,58
40158,0,,,135.9709,219,58
49571.64,1,7.696213,4.787492,1769.515,219,58
48415.9,0,,,1769.515,219,58
50120.93,0,,,1769.515,219,58
42884.37,0,,,1769.515,219,58
39112.67,0,,,853.7935,219,58
40551.82,0,,,853.7935,219,58
38816.27,0,,,853.7935,219,58
44188.82,0,,,1769.515,219,58
38758.85,1,8.294049,4.007333,853.7935,219,58
43839,0,,,1769.515,219,58
48585.72,0,,,1769.515,219,58
49604.45,1,7.863267,4.007333,1769.515,219,58
47911.25,0,,,1769.515,219,58
50584.42,0,,,1769.515,219,58
41747.31,1,6.684612,4.60517,1769.515,219,58
43087.78,1,8.433811,4.70048,1769.515,219,58
45344,0,,,135.9709,219,58
40157.89,0,,,853.7935,219,58
42421,0,,,135.9709,219,58
46403.91,0,,,1769.515,219,58
49760,1,7.047517,4.49981,135.9709,219,58
44432,1,6.55108,3.806663,135.9709,219,58
45927,0,,,135.9709,219,58
49308.36,0,,,1769.515,219,58
40551.82,0,,,853.7935,219,58
44023,1,6.144186,3.465736,135.9709,219,58
45524.03,1,8.160519,4.127134,1769.515,219,58
50664.22,0,,,1769.515,219,58
49512.57,0,,,1769.515,219,58
49760,0,,,135.9709,219,58
38758.85,0,,,853.7935,219,58
46403.91,0,,,853.7935,219,58
41278,1,7.279319,4.219508,135.9709,219,58
48449.76,0,,,1769.515,219,58
48720.96,0,,,1769.515,219,58
48025.31,1,7.467371,4.644391,1769.515,219,58
48073,0,,,135.9709,219,58
39365,0,,,135.9709,219,58
50663.27,0,,,1769.515,219,58
44050.46,1,7.377759,4.043051,853.7935,219,58
48413,0,,,135.9709,219,58
39364.88,1,8.070906,4.564348,853.7935,219,58
50869.52,0,,,1769.515,219,58
42919,0,,,135.9709,219,58
45524,1,7.408531,4.644391,135.9709,219,58
42421.22,0,,,853.7935,219,58
43846.57,0,,,1769.515,219,58
47911.25,0,,,1769.515,219,58
44378.51,0,,,1769.515,219,58
42884.37,0,,,1769.515,219,58
50663.27,0,,,1769.515,219,58
48413,0,,,135.9709,219,58
48781.24,1,7.600903,4.127134,1769.515,219,58
45524.03,0,,,1769.515,219,58
50584.42,1,7.17012,4.174387,1769.515,219,58
49512.57,0,,,1769.515,219,58
39364.88,0,,,853.7935,219,58
40395.2,0,,,853.7935,219,58
41278,0,,,135.9709,219,58
49693.63,1,7.467371,4.543295,1769.515,219,58
40350,0,,,135.9709,219,58
48449.76,1,7.824046,4.317488,1769.515,219,58
40551.82,0,,,853.7935,219,58
43994.04,0,,,1769.515,219,58
40350.29,1,7.824046,4.941642,853.7935,219,58
50182,0,,,135.9709,219,58
45927,0,,,135.9709,219,58
40722.64,0,,,1769.515,219,58
49604,0,,,135.9709,219,58
40695.54,1,8.188689,4.941642,853.7935,219,58
49760,0,,,135.9709,219,58
48025.31,1,8.160519,4.941642,1769.515,219,58
49759.72,0,,,1769.515,219,58
49604.45,0,,,1769.515,219,58
50664.54,0,,,1769.515,219,58
47938.58,0,,,1769.515,219,58
41939.84,1,7.495542,4.043051,853.7935,219,58
47050.38,0,,,1769.515,219,58
46403.91,0,,,853.7935,219,58
37223,0,,,135.9709,219,58
41278.45,0,,,853.7935,219,58
49604,0,,,135.9709,219,58
40552,1,7.313221,4.317488,135.9709,219,58
38153.11,1,8.294049,5.298317,1769.515,219,58
38758.85,0,,,853.7935,219,58
38153.11,1,8.160519,4.867535,853.7935,219,58
34235.98,0,,,624.3859,238,58
33293,0,,,146.8219,238,58
32884,0,,,146.8219,238,58
37436.3,0,,,1453.312,238,58
38646,0,,,146.8219,238,58
41517.67,0,,,2493.969,238,58
38117.67,0,,,1453.312,238,58
33300,0,,,146.8219,238,58
33518.98,0,,,624.3859,238,58
34169.83,0,,,1453.312,238,58
32341,0,,,146.8219,238,58
33293,1,6.960348,4.143135,146.8219,238,58
32884,0,,,146.8219,238,58
33293,1,7.495542,4.574711,146.8219,238,58
35883.83,1,8.006368,4.787492,1453.312,238,58
41643,1,7.649693,4.787492,146.8219,238,58
33475,1,6.907755,4.248495,146.8219,238,58
32980,0,,,146.8219,238,58
38396,1,6.865891,3.988984,146.8219,238,58
33059.5,0,,,1453.312,238,58
32048,0,,,146.8219,238,58
38117.67,0,,,1453.312,238,58
32047.61,0,,,624.3859,238,58
34235.98,0,,,624.3859,238,58
33293.12,0,,,1453.312,238,58
41685.69,0,,,2493.969,238,58
41307,1,7.056175,4.394449,146.8219,238,58
37006,0,,,146.8219,238,58
33293,1,7.090077,4.094345,146.8219,238,58
35659,1,7.600903,4.787492,146.8219,238,58
34235.98,1,7.795647,4.454347,624.3859,238,58
34236,0,,,146.8219,238,58
32048,0,,,146.8219,238,58
37260,0,,,146.8219,238,58
32326,0,,,146.8219,238,58
32048,0,,,146.8219,238,58
32326,1,6.363028,3.401197,146.8219,238,58
33805.06,0,,,1453.312,238,58
32326.47,0,,,624.3859,238,58
32047.61,0,,,624.3859,238,58
34236,0,,,146.8219,238,58
33293,1,6.907755,4.234107,146.8219,238,58
34583,0,,,146.8219,238,58
32048,0,,,146.8219,238,58
41643.42,1,8.160519,4.382027,2493.969,238,58
32047.61,0,,,624.3859,238,58
38396,0,,,146.8219,238,58
33293,0,,,146.8219,238,58
33518.98,0,,,624.3859,238,58
38639,0,,,146.8219,238,58
36126.58,1,7.438384,4.70048,1453.312,238,58
37957.03,0,,,2493.969,238,58
33475,0,,,146.8219,238,58
36089,1,6.415097,4.094345,146.8219,238,58
33293.12,0,,,1453.312,238,58
33293,0,,,146.8219,238,58
33293.12,0,,,624.3859,238,58
32980,0,,,146.8219,238,58
38396,1,7.090077,3.912023,146.8219,238,58
32109,0,,,146.8219,238,58
32326.47,0,,,624.3859,238,58
33293,0,,,146.8219,238,58
32326,0,,,146.8219,238,58
33293.12,1,6.703188,3.988984,1453.312,238,58
38639,0,,,146.8219,238,58
38808.08,0,,,2493.969,238,58
34235.98,0,,,624.3859,238,58
37006.11,0,,,1453.312,238,58
40135,0,,,2493.969,238,58
38646.39,1,7.696213,4.248495,2493.969,238,58
37141.31,1,7.901007,4.382027,2493.969,238,58
33960.03,0,,,1453.312,238,58
38148.58,0,,,1453.312,238,58
32326,0,,,146.8219,238,58
34235.98,0,,,624.3859,238,58
33293,0,,,146.8219,238,58
32326,0,,,146.8219,238,58
32326,0,,,146.8219,238,58
40135,0,,,146.8219,238,58
37260,1,7.244227,4.127134,146.8219,238,58
32884,1,7.244227,4.158883,146.8219,238,58
32048,1,6.869014,4.41884,146.8219,238,58
37141,1,7.696213,4.248495,146.8219,238,58
32326.47,1,5.32301,4.248495,624.3859,238,58
33518.98,0,,,624.3859,238,58
37742.85,0,,,1453.312,238,58
37235.74,0,,,1453.312,238,58
37260.4,0,,,2493.969,238,58
